indice_tiempo,nivel_general,inflacion_intermensual,inflacion_interanual,año,inflacion_acumulada,inflacion_anualizada,inflacion_intertrimestral,inflacion_intercuatrimestral,inflacion_intersemestral
1943-01-01,2.05049e-12,,,1943,0.0,,,,
1943-02-01,2.03862e-12,-0.578886022365388,,1943,-0.578886022365388,-6.729673012995141,,,
1943-03-01,2.07078e-12,1.5775377461223927,,1943,0.9895195782471555,20.66245997168814,,,
1943-04-01,2.08452e-12,0.6635180946310104,,1943,1.6596033143297495,8.259309834496653,1.6596033143297495,,
1943-05-01,2.06641e-12,-0.8687851399842739,,1943,0.7763997873678763,-9.941410189774757,1.363177051142439,0.7763997873678763,
1943-06-01,2.06859e-12,0.10549697301118766,,1943,0.882715838653203,1.2733351121069436,-0.10575725089096988,1.4701121346793578,
1943-07-01,1.95183e-12,-5.644424463040043,,1943,-4.811532853122902,-50.202124361924525,-6.365494214495415,-5.744212325790277,-4.811532853122902
1943-08-01,1.97213e-12,1.0400495944831167,,1943,-3.8215255865671205,13.219858713868437,-4.562502117198419,-5.391648916777003,-3.2615200478755213
1943-09-01,1.95402e-12,-0.9182964611866296,,1943,-4.704729113528961,-10.479689666282855,-5.538555247777466,-5.438901282901254,-5.638455074899317
1943-10-01,1.97431e-12,1.0383721763338905,,1943,-3.715209535281816,13.197305315697738,1.151739649457162,-4.557693888107373,-5.287068485790503
1943-11-01,1.97431e-12,0.0,,1943,-3.715209535281816,0.0,0.11054038019806534,1.151739649457162,-4.457005144187265
1943-12-01,1.96807e-12,-0.31605978797655254,,1943,-4.019527039878268,-3.727477233013776,0.7190305114584294,-0.20586878146977572,-4.8593486384445495
1944-01-01,1.9818e-12,0.6976377872738082,-3.349930992104333,1944,0.0,8.700462881959092,0.37937304678596906,1.4216845272821965,1.5354820860423057
1944-02-01,1.98586e-12,0.2048642648097898,-2.5880252327554865,1944,0.2048642648097898,2.486260991223732,0.5850145113989402,0.5850145113989402,0.6962015688620982
1944-03-01,1.99866e-12,0.6445570181180749,-3.482745632080675,1944,0.8507417499242997,8.014861257692708,1.5543146331177038,1.2333422816072526,2.284521141032325
1944-04-01,1.97618e-12,-1.124753584901872,-5.197359583980965,1944,-0.2835805833080851,-12.692621916427061,-0.2835805833080851,0.41207883865919115,0.09471663517888196
1944-05-01,1.96807e-12,-0.4103877177180193,-4.75897813115499,1944,-0.6928045211423872,-4.8150032994663245,-0.8958335431500708,-0.6928045211423872,-0.31605978797655254
1944-06-01,2.00397e-12,1.8241221094777993,-3.123866981857215,1944,1.1186799878897924,24.224739111585958,0.26567800426287036,0.9119474686030138,1.8241221094777993
1944-07-01,2.0021e-12,-0.09331477018118539,2.5755316805254447,1944,1.0243213240488602,-1.1140480342617054,1.3116214110050706,0.17211531726257778,1.0243213240488602
1944-08-01,2.03051e-12,1.419010039458568,2.9602510990654807,1944,2.4578665859319893,18.422003549234734,3.1726513792700306,2.7492434899654805,2.248396160857258
1944-09-01,2.02645e-12,-0.19994976631486638,3.7067174338031306,1944,2.2530023211222217,-2.373185534542921,1.121773280039129,2.966357903936334,1.3904315891647423
1944-10-01,2.04018e-12,0.6775395395889339,3.3363554862205103,1944,2.9458068422645978,8.440402101515044,1.9020028969581881,1.8069132771448615,3.238571385197697
1944-11-01,2.04018e-12,0.0,3.3363554862205103,1944,2.9458068422645978,0.0,0.4762350345479671,1.9020028969581881,3.6639956912101646
1944-12-01,2.04424e-12,0.19900204883884776,3.870289166543883,1944,3.1506711070743876,2.4143359415788934,0.8778899059932455,0.6761848008628446,2.0095111204259553
1945-01-01,2.20346e-12,7.788713653974089,11.184781511756992,1945,0.0,145.96848673100533,8.003215402562525,8.734979890942274,10.057439688327241
1945-02-01,2.24561e-12,1.9129006199341214,13.07997542626369,1945,1.9129006199341214,25.5306999948699,10.06920957954691,10.06920957954691,10.593397717814735
1945-03-01,2.41294e-12,7.451427451783688,20.72788768474878,1945,9.506866473636922,136.88975111566336,18.036042734708246,18.270936878118604,19.072269239310113
1945-04-01,2.41513e-12,0.09076064883504209,22.21204546144582,1945,9.606255616167303,1.094581014696372,9.606255616167303,18.14317301295345,18.37828034781246
1945-05-01,2.42356e-12,0.34904953356547086,23.143993862006916,1945,9.988835740154123,4.269948858793704,7.924350176566697,9.988835740154123,18.791479183209315
1945-06-01,2.42481e-12,0.051577018930837326,21.000314375963725,1945,10.045564702785615,0.6206829738393038,0.49193100532960443,7.980014339088259,18.616698626384377
1945-07-01,2.45322e-12,1.1716381902087125,22.53234104190598,1945,11.334900565474303,15.001998281877427,1.5771407750307498,1.6693328470662294,11.334900565474303
1945-08-01,2.43105e-12,-0.9037102257441254,19.7260786698908,1945,10.328755684242052,-10.321417608623085,0.3090494974335334,0.6591777668282672,8.257889838395794
1945-09-01,2.4451e-12,0.577939573435371,20.659281008660457,1945,10.966389224220109,7.160026839513645,0.8367665920216538,0.8887751902160623,1.3328139116596471
1945-10-01,2.44697e-12,0.07647948959141893,19.93892695742534,1945,11.051255752316802,0.9216241476061038,-0.25476720391973684,0.9138860364317214,1.3183555336565789
1945-11-01,2.45134e-12,0.1785882131779326,20.15312374398337,1945,11.249580205676523,2.164234246673047,0.8346187861212329,-0.07663397493905544,1.1462476687187584
1945-12-01,2.50535e-12,2.203284734063815,22.556549133174176,1945,13.700725223058274,29.890756716605193,2.464111897263921,3.056292548487294,3.3214973544319015
1946-01-01,2.6811e-12,7.0149879258387005,21.67681736904685,1946,0.0,125.59801906373376,9.568159805800637,9.651956975174825,9.289016068677093
1946-02-01,2.6852e-12,0.15292230800789675,19.575527362275725,1946,0.15292230800789675,1.850580895488818,9.540088278247815,9.735713964617453,10.454330433351844
1946-03-01,2.7638e-12,2.927156263965447,14.5407676941822,1946,3.0845548468912076,41.370790934367484,10.315923922805204,12.746497833837832,13.034231728763634
1946-04-01,2.8116e-12,1.7295028583833805,16.41609354361877,1946,4.867405169519978,22.846578700853293,4.867405169519978,12.223840980302136,14.901286080336074
1946-05-01,2.8041e-12,-0.2667520273153978,15.701695027150153,1946,4.587669240237213,-3.154476032979625,4.427975569789977,4.587669240237213,14.390496626335004
1946-06-01,2.8519e-12,1.7046467672336973,17.613338777058818,1946,6.370519562865984,22.486873529076014,3.1876402055141417,6.20810367942799,13.83239866685293
1946-07-01,2.8581e-12,0.2173989270310983,16.504023283684297,1946,6.601767931073077,2.6402073925971603,1.6538625693555353,3.411969028149664,6.601767931073077
1946-08-01,2.8382e-12,-0.69626675063853,16.74790728286133,1946,5.85953526537617,-8.042552192238883,1.2160764594700613,0.9460805235453229,5.697899597795342
1946-09-01,2.8422e-12,0.1409343950391051,16.240644554414942,1946,6.008727760993637,1.7043837734613598,-0.340124127774466,1.3587247245105294,2.8366741442940935
1946-10-01,2.9125e-12,2.473436070649493,19.024753061950083,1946,8.630785871470659,34.07122794859183,1.9033623736048444,2.124899190013685,3.588703940816629
1946-11-01,2.9249e-12,0.4257510729613889,19.318413602356266,1946,9.093282607884824,5.230361288466723,3.0547530124726885,2.337217032294192,4.3079776042223905
1946-12-01,2.9749e-12,1.7094601524838549,18.741892350370204,1946,10.95818880310322,22.556455010692368,4.668918443459291,4.816432950461569,4.312914197552509
1947-01-01,2.9493e-12,-0.8605331271639427,10.00335683115139,1947,0.0,-9.85140766343402,1.2635193133047284,3.768207726409112,3.1909310381022404
1947-02-01,2.9693e-12,0.6781270131895667,10.580217488455235,1947,0.6781270131895667,8.44799560271008,1.5180006154056347,1.9502145922746683,4.619124797406804
1947-03-01,3.1507e-12,6.109183982756883,13.998842173818659,1947,6.828739022818975,103.720951545978,5.909442334196102,7.719922048617045,10.854267820702269
1947-04-01,3.1525e-12,0.057130161551399716,12.12476881490967,1947,6.88977045400605,0.687720190652441,6.88977045400605,5.969948569699812,8.2403433476395
1947-05-01,3.156e-12,0.11102299762093537,12.549481116935901,1947,7.008442681314198,1.3404413833394857,6.287677230323641,7.008442681314198,7.9011248247803145
1947-06-01,3.3033e-12,4.667300380228134,15.828044461587009,1947,12.002848133455402,72.87503213156216,4.84336814041324,11.248442393830205,11.039026521899874
1947-07-01,3.2671e-12,-1.0958738231465426,14.310206080962873,1947,10.775438239582268,-12.386118010600388,3.635210150674073,3.694417113657278,10.775438239582268
1947-08-01,3.2971e-12,0.9182455388570876,16.16869847086182,1947,11.792628759366641,11.592832337998082,4.470849176172376,4.586835844567805,11.039638972148325
1947-09-01,3.3011e-12,0.1213187346456035,16.145943283372045,1947,11.92825416200456,1.465578241683163,-0.06660006660005324,4.5975918884664235,4.773542387405971
1947-10-01,3.283e-12,-0.5483020811244743,12.721030042918468,1947,11.31454921506798,-6.384787866598451,0.4866701355942471,-0.6145369781733412,4.139571768437755
1947-11-01,3.3136e-12,0.9320743222662076,13.2893432254094,1947,12.352083545248016,11.776468905818493,0.5004397804130756,1.4232805852284924,4.993662864385295
1947-12-01,3.4185e-12,3.165741187831972,14.911425594137606,1947,15.908859729427327,45.35368024079291,3.5563902941443626,3.6820235964938774,3.487421669239854
1948-01-01,3.3636e-12,-1.6059675296182574,14.047401078221956,1948,0.0,-17.65729781169859,2.4550715808711487,1.893308291175666,2.953689816656979
1948-02-01,3.3539e-12,-0.2883814960161657,12.952547738524235,1948,-0.2883814960161657,-3.406214003198027,1.2161999034282944,2.159610112701804,1.7227260319674809
1948-03-01,3.4145e-12,1.8068517248576166,8.372742565144264,1948,1.513259602806527,23.972137811759374,-0.11701038467163416,3.045026557218744,3.4352185635091237
1948-04-01,3.4344e-12,0.582808610338259,8.942109436954793,1948,2.1048876204067035,7.222295572519966,2.1048876204067035,0.46511627906977715,4.611635699055738
1948-05-01,3.5194e-12,2.4749592359655237,11.51457541191383,1948,4.63194196694019,34.095143923042315,4.934553803035269,4.63194196694019,6.210767745050716
1948-06-01,3.6199e-12,2.855600386429491,9.584355038900494,1948,7.619812106076829,40.19590323668956,6.015522038365795,7.931065326932818,5.891472868217051
1948-07-01,3.6118e-12,-0.2237630873781038,10.550641241467961,1948,7.378998691877747,-2.652356148878854,5.16538551129746,5.77829843315274,7.378998691877747
1948-08-01,3.6861e-12,2.0571460213743675,11.798246944284351,1948,9.587941491259366,27.679458455021244,4.736602830027836,7.328791055206141,9.904886848146921
1948-09-01,3.8372e-12,4.099183418789498,16.2400411983884,1948,14.080152217861809,61.94512298103132,6.002928257686668,9.029948286639765,12.379557768340899
1948-10-01,3.849e-12,0.307515897008237,17.24032896740786,1948,14.430966821262947,3.7532485626179835,6.56736253391661,6.3289041133733015,12.071977638015374
1948-11-01,3.8575e-12,0.22083658093010605,16.414171897633988,1948,14.68367225591627,2.682464496201442,4.649900979354871,6.802702253723902,9.606751150764325
1948-12-01,4.0629e-12,5.324692158133515,18.85037297060115,1948,20.790224759186593,86.36415366497768,5.881893047013453,10.222186050297077,12.237907124506208
1949-01-01,4.0851e-12,0.5464077383149801,21.450231894398854,1949,0.0,6.757576904555629,6.1340607950116866,6.460439904096749,13.104269339387553
1949-02-01,4.0747e-12,-0.2545837311204169,21.491398073884138,1949,-0.2545837311204169,-3.012589210963479,5.630589760207405,5.863860743050142,10.542307587965617
1949-03-01,4.3526e-12,6.820133997594913,27.47400790745349,1949,6.548187314876008,120.71783171092233,7.130374855398847,12.834737524303307,13.431668925258
1949-04-01,4.5643e-12,4.863759591968009,32.89948753785232,1949,11.73043499547135,76.80929342790964,11.73043499547135,12.340938738339592,18.58404780462457
1949-05-01,4.697e-12,2.907346142891565,33.46024890606352,1949,14.97882548774816,41.04462514291703,15.272289984538734,14.97882548774816,21.76279974076476
1949-06-01,4.7519e-12,1.1688311688311748,31.271582087902992,1949,16.322733837604964,14.963715164128422,9.173827137802704,16.619628438903476,16.958330256713182
1949-07-01,4.8399e-12,1.8518908226183184,34.00243645827565,1949,18.476903870162296,24.631881133569532,6.038165764739389,11.195607223268844,18.476903870162296
1949-08-01,4.9227e-12,1.710779148329511,33.54765198990803,1949,20.50378203715941,22.575528514983077,4.80519480519479,7.8522445939136265,20.81134807470488
1949-09-01,4.9998e-12,1.5662136632335955,30.29813405608255,1949,22.391128736138644,20.501138376276206,5.216860624171371,6.446668086012353,14.869273537655658
1949-10-01,5.1365e-12,2.734109364374593,33.45024681735516,1949,25.737436048077168,38.221602228721686,6.1282257897890435,8.093604663397791,12.536423986153423
1949-11-01,5.3017e-12,3.216197800058418,37.43875567077124,1949,29.781400700105266,46.20905893694021,7.699026956751398,9.541519452881264,12.874175005322552
1949-12-01,5.4303e-12,2.4256370598110033,33.65576312486156,1949,32.92942645222885,33.32269560822385,8.610344413776572,10.311414467670188,14.276394705275774
1950-01-01,5.3338e-12,-1.7770657238090126,30.567183177890378,1950,0.0,-19.35919632739216,3.8411369609656187,6.680267210688418,10.2047562966177
1950-02-01,5.4728e-12,2.606021973077355,34.31172847080766,1950,2.606021973077355,36.16773217591713,3.2272667257672083,6.5472598072617405,11.174761817701672
1950-03-01,5.4746e-12,0.03288992837304772,25.777696089693514,1950,2.639769020210747,0.39539387706151174,0.8157928659558333,3.261218099854757,9.496379855194226
1950-04-01,5.5936e-12,2.1736747890256813,22.5511031264378,1950,4.870823802917257,29.439898140051103,4.870823802917257,3.0072003388394553,8.899055777280251
